id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
40399598,Rental unit in Queens · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,302101015,Rob,Queens,Ridgewood,40.70696,-73.90243,Private room,66.00,30,22,01/01/24,0.45,4,90,5,No License,4.95,1,1,1
6.35E+17,Rental unit in New York · ★5.0 · Studio · 2 beds · 1 bath,9293730,Inna,Manhattan,Upper East Side,40.77066,-73.95549,Entire home/apt,100.00,30,6,02/09/23,0.36,44,277,4,No License,5,Studio,2,1
9.83E+17,Rental unit in New York · 4 bedrooms · 4 beds · 2 baths,69852641,Lisa,Manhattan,Hell's Kitchen,40.76473019,-73.98696844,Entire home/apt,20.00,30,1,31/12/23,1,3,353,1,No License,No rating,4,4,2
6.70E+17,Condo in Queens · ★4.91 · 1 bedroom · 2 beds · 1 bath,469110412,Eduardo,Queens,Arverne,40.59702099,-73.79650608,Entire home/apt,129.00,30,23,30/08/23,1.28,1,304,13,No License,4.91,1,2,1
15108887,Rental unit in Queens · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,40317143,Zsofia,Queens,Maspeth,40.71897,-73.90467,Private room,48.00,30,48,30/09/23,0.54,5,250,10,No License,4.71,1,1,1
8.47E+17,Townhouse in New York · 1 bedroom · 1 bed · 1 shared bath,19303369,Hiroki,Manhattan,Washington Heights,40.85431282,-73.92620659,Private room,30.00,30,1,31/08/23,0.23,267,55,1,No License,No rating,1,1,1
8.11E+17,Rental unit in The Bronx · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,31805306,Jodi,Bronx,Highbridge,40.83316971,-73.9304478,Private room,80.00,30,14,01/09/23,1.21,2,365,14,No License,4.71,1,1,1
36141106,Rental unit in  Springfield Gardens · ★4.97 · 2 bedrooms · 3 beds · 1 bath,13605253,Kerreu,Queens,Springfield Gardens,40.67242,-73.76059,Entire home/apt,160.00,30,35,14/03/20,0.65,1,90,0,No License,4.97,2,3,1
50088752,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1 bath,105616582,Venelina,Manhattan,Chelsea,40.74042719,-73.99881067,Entire home/apt,118.00,30,12,28/10/23,0.39,3,336,7,No License,4.67,1,1,1
39036887,Rental unit in New York · ★4.75 · 1 bedroom · 1 bed · 1 bath,4549199,Kara,Manhattan,SoHo,40.72578,-74.00439,Entire home/apt,175.00,30,4,01/01/20,0.08,1,269,0,No License,4.75,1,1,1
7413605,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,35594166,A.G.,Manhattan,Lower East Side,40.71997,-73.98564,Private room,77.00,30,1,03/01/22,0.04,4,365,0,No License,No rating,1,1,1
45697850,Aparthotel in New York · ★4.75 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Lower East Side,40.71959,-73.9939,Entire home/apt,120.00,15,32,27/11/23,0.99,55,81,13,Exempt,4.75,Studio,1,1
54246235,Rental unit in New York · ★4.75 · 2 bedrooms · 2 beds · 1 bath,438952657,Gisele,Manhattan,Upper East Side,40.76029,-73.96137,Entire home/apt,125.00,30,4,18/12/23,0.19,35,284,1,No License,4.75,2,2,1
46354444,Rental unit in New York · ★4.11 · Studio · 2 beds · 1 bath,266533448,Chelsea Inn Hotel,Manhattan,Chelsea,40.73868,-73.99456,Entire home/apt,144.00,1,277,04/01/24,7.35,5,298,37,Exempt,4.11,Studio,2,1
7.10E+17,Condo in Brooklyn · ★4.79 · 2 bedrooms · 4 beds · 1 shared bath,11027691,Marco,Brooklyn,Bensonhurst,40.6146576,-74.0016083,Shared room,195.00,30,24,17/09/23,1.54,2,157,7,No License,4.79,2,4,1
6.79E+17,Rental unit in Queens · ★4.85 · 1 bedroom · 1 bed · 1 bath,373019,Leah,Queens,Ridgewood,40.70547,-73.90166,Entire home/apt,140.00,30,20,10/09/23,1.2,1,178,13,No License,4.85,1,1,1
20009122,Condo in New York · ★4.97 · 1 bedroom · 1 bed · 1 bath,117287,Lara Nicole,Manhattan,Hell's Kitchen,40.76762,-73.98485,Entire home/apt,154.00,30,36,14/10/23,0.51,3,365,13,No License,4.97,1,1,1
9.45E+17,Rental unit in New York · 2 bedrooms · 2 beds · 2 baths,17775359,Rove,Manhattan,Greenwich Village,40.73608,-73.99434,Entire home/apt,336.00,30,1,01/12/23,0.81,52,198,1,No License,No rating,2,2,2
30198546,Rental unit in New York · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,3612745,Ankit,Manhattan,Lower East Side,40.71828,-73.99106,Private room,110.00,30,35,30/11/21,0.57,1,177,0,No License,4.91,1,1,1
6.50E+17,Rental unit in New York · ★4.80 · 2 bedrooms · 5 beds · 1 private bath,139871943,Patrick,Manhattan,SoHo,40.72107081,-73.998353,Private room,240.00,30,50,03/11/23,2.68,2,365,20,No License,4.8,2,5,1
1.05E+18,Rental unit in New York · ★New · 3 bedrooms · 6 beds · 2 baths,488961149,Dominick,Manhattan,Chelsea,40.74050252,-73.99969971,Entire home/apt,297.00,4,1,02/01/24,1,1,287,1,OSE-STRREG-0000783,New ,3,6,2
1793104,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,9070754,Michele,Manhattan,Harlem,40.82361,-73.94583,Private room,85.00,30,2,30/06/22,0.02,2,363,0,No License,No rating,1,1,1
37462923,Rental unit in Brooklyn · ★4.81 · 3 bedrooms · 4 beds · 1 private bath,282625150,Karen,Brooklyn,Canarsie,40.63487,-73.90489,Private room,220.00,30,221,21/10/23,4.14,1,270,37,No License,4.81,3,4,1
7.80E+17,Rental unit in Queens · 1 bedroom · 3 beds · 1.5 shared baths,222580763,María Fernanda,Queens,Jackson Heights,40.75726726,-73.86114273,Private room,128.00,30,1,07/08/23,0.2,4,365,1,No License,No rating,1,3,1.5
5292616,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,16427090,Frank,Manhattan,West Village,40.73874,-74.00026,Entire home/apt,175.00,30,2,01/11/16,0.02,1,87,0,No License,No rating,1,1,1
2847652,Rental unit in New York · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,3056690,Gilberto,Manhattan,Washington Heights,40.838,-73.9451,Private room,55.00,30,208,26/11/23,1.77,1,177,25,No License,4.62,1,1,1
49440252,Hotel in New York · ★4.70 · 1 bedroom · 1 bed · 1 private bath,397872858,M,Manhattan,Theater District,40.7619,-73.98454,Private room,185.00,1,991,21/12/23,31.16,8,323,54,Exempt,4.7,1,1,1
52150127,Rental unit in New York · ★4.57 · 1 bedroom · 2 beds · 1.5 shared baths,16237288,Etty,Manhattan,Harlem,40.81095,-73.9454,Shared room,71.00,30,28,25/10/23,1.73,1,365,14,No License,4.57,1,2,1.5
8054651,Townhouse in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68884,-73.93059,Private room,67.00,1,551,26/12/23,5.44,8,0,59,Exempt,4.83,1,1,2
9.81E+17,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 private bath,532416409,Luis,Manhattan,Upper West Side,40.77391,-73.9896,Private room,85.00,3,5,07/12/23,1.49,3,0,5,OSE-STRREG-0001122,5,1,1,1
48255376,Rental unit in Brooklyn · ★4.88 · 3 bedrooms · 4 beds · 1 bath,68134012,Andrew,Brooklyn,Bedford-Stuyvesant,40.69909,-73.93937,Entire home/apt,175.00,30,181,01/12/23,5.46,2,0,53,No License,4.88,3,4,1
1.04E+18,Rental unit in New York · ★New · 3 bedrooms · 5 beds · 1 bath,546707741,Ely,Manhattan,Gramercy,40.73508,-73.98918,Entire home/apt,271.00,5,1,22/12/23,1,1,248,1,Exempt,New ,3,5,1
51019131,Rental unit in New York · ★4.59 · 1 bedroom · 2 beds · 1 shared bath,408979935,Koichi,Manhattan,Chelsea,40.74882,-73.99749,Private room,72.00,3,115,11/12/23,3.85,21,0,43,Exempt,4.59,1,2,1
54109811,Home in Queens · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,388056806,Jakob,Queens,Briarwood,40.70681,-73.81578,Private room,55.00,30,145,09/10/23,6.02,3,89,62,No License,4.79,1,1,1
22634088,Condo in Brooklyn · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,155607686,Jenna,Brooklyn,Gravesend,40.58788,-73.97527,Private room,46.00,30,31,02/07/23,0.44,1,163,1,No License,4.97,1,1,1
35602964,Rental unit in New York · ★4.89 · 3 bedrooms · 4 beds · 2 baths,267849738,Oriana,Manhattan,Midtown,40.74516568,-73.98229182,Entire home/apt,457.00,4,62,04/12/23,1.14,1,0,21,Exempt,4.89,3,4,2
7.81E+17,Home in Queens · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,478260569,Yvonne,Queens,St. Albans,40.7043582,-73.7666419,Private room,38.00,30,10,23/09/23,0.81,6,52,9,No License,5,1,2,1
8.83E+17,Townhouse in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,54551863,Joshua,Brooklyn,Brownsville,40.67376642,-73.90888962,Private room,90.00,30,11,02/10/23,1.39,3,0,11,No License,4.5,1,1,1
24920771,Home in Queens · ★4.78 · 1 bedroom · 1 bed · 2 shared baths,188362851,Chunhsien,Queens,Flushing,40.75944,-73.81366,Private room,88.00,1,46,26/12/23,2.4,3,310,31,OSE-STRREG-0000537,4.78,1,1,2
12966225,Home in Staten Island · ★4.75 · 1 bedroom · 2 beds · 1 private bath,71312760,Don,Staten Island,Richmondtown,40.57095,-74.12328,Private room,84.00,30,193,10/11/23,2.26,1,173,18,No License,4.75,1,2,1
38359468,Guest suite in Queens Village · ★5.0 · 1 bedroom · 1 bed · 1 bath,49494045,Lili Rosa,Queens,Queens Village,40.70691,-73.73869,Entire home/apt,175.00,30,10,12/10/22,0.19,1,57,0,No License,5,1,1,1
49323218,Rental unit in Queens · 1 bedroom · 1 bed · 0 baths,397899582,Kevin,Queens,Jamaica,40.67684,-73.77502,Entire home/apt,305.00,30,1,16/05/21,0.03,1,0,0,No License,No rating,1,1,0
8.41E+17,Rental unit in Queens · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,504078967,Elizabeth,Queens,Briarwood,40.71082874,-73.81537335,Private room,65.00,30,51,21/10/23,5.03,1,89,51,No License,4.88,1,1,1
48384761,Home in Queens · 1 bedroom · 1 bed · 1.5 shared baths,284126288,Xin,Queens,Flushing,40.74068,-73.81401,Private room,65.00,30,2,01/10/22,0.06,6,365,0,No License,No rating,1,1,1.5
21901025,Home in Staten Island · ★4.77 · 2 bedrooms · 2 beds · 0 shared baths,1483578,Spiritchild,Staten Island,St. George,40.6438,-74.08443,Private room,106.00,30,88,07/03/20,1.18,1,363,0,No License,4.77,2,2,0
53900513,Home in Queens · ★4.80 · 1 bedroom · 1 bed · 1 bath,101285959,Sonia,Queens,Woodhaven,40.69015,-73.86737,Private room,45.00,30,5,01/12/23,0.22,4,113,2,No License,4.8,1,1,1
22772691,Rental unit in Bronx · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,21850707,Letitia,Bronx,Norwood,40.86994,-73.88124,Private room,50.00,30,14,02/11/23,0.21,1,97,2,No License,5,1,1,1
8.45E+17,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 bath,107712101,Neil,Queens,Cambria Heights,40.69531225,-73.74182567,Entire home/apt,145.00,30,10,07/09/23,1.16,2,168,10,No License,5,1,1,1
51553790,Home in Brooklyn · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,101862886,Derek,Brooklyn,East Flatbush,40.64943,-73.92092,Private room,85.00,30,4,16/11/23,0.14,4,350,1,No License,4.75,1,2,1.5
34234215,Rental unit in Queens · ★4.92 · 2 bedrooms · 3 beds · 1 bath,258468184,Patricia,Queens,Cambria Heights,40.697,-73.738,Entire home/apt,110.00,30,107,17/11/23,2.01,1,364,20,No License,4.92,2,3,1
53689694,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,101285959,Sonia,Queens,Woodhaven,40.68965,-73.86598,Private room,36.00,30,2,02/03/22,0.08,4,29,0,No License,No rating,1,1,1
9.47E+17,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,30125155,Ryan,Brooklyn,Dyker Heights,40.62562484,-74.00280869,Private room,79.00,30,9,19/11/23,1.78,4,161,9,No License,5,1,1,1
35085826,Guest suite in Queens · ★4.90 · Studio · 1 bed · 1 bath,264149311,Geralde,Queens,St. Albans,40.69387,-73.76859,Entire home/apt,117.00,30,388,05/11/23,6.95,1,0,59,No License,4.9,Studio,1,1
47226137,Home in Queens · ★4.69 · 2 bedrooms · 2 beds · 1 bath,51339469,Julie,Queens,Whitestone,40.78302,-73.81647,Entire home/apt,107.00,30,49,10/10/23,1.33,4,360,11,No License,4.69,2,2,1
51519947,Home in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,411034737,Peter,Brooklyn,East Flatbush,40.638226,-73.931931,Private room,75.00,30,36,31/07/23,1.23,11,365,3,No License,4.75,1,1,1
864981,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,1650330,Chandle,Brooklyn,Sunset Park,40.64805,-74.00886,Private room,75.00,30,54,15/11/23,0.41,3,310,4,No License,4.94,1,1,1
7.34E+17,Rental unit in Queens · 1 bedroom · 1 bed · 1 bath,3656008,Ivanna,Queens,Flushing,40.75315,-73.81898,Entire home/apt,105.00,32,1,01/12/22,0.07,6,364,0,No License,No rating,1,1,1
6.68E+17,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,468749236,Elie,Queens,Howard Beach,40.6686,-73.8513,Private room,100.00,30,13,12/07/23,0.72,1,89,2,No License,5,1,1,1
9856995,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,50729557,Miho,Brooklyn,Bedford-Stuyvesant,40.69028,-73.95325,Private room,60.00,30,146,18/10/23,1.49,1,273,39,No License,4.92,1,1,1
9.56E+17,Guesthouse in Brooklyn · ★4.80 · 1 bedroom · 2 beds · 1 bath,68417473,BnB,Brooklyn,Sunset Park,40.63493,-74.01232,Entire home/apt,170.00,1,10,05/01/24,3.13,1,273,10,Exempt,4.8,1,2,1
16613747,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,29096,Jonathan,Brooklyn,Bushwick,40.70746,-73.91928,Private room,76.00,30,211,07/11/23,2.61,1,364,14,No License,4.88,1,1,1
6.23E+17,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,457828432,Mohammed,Brooklyn,Brownsville,40.65742,-73.90899,Private room,38.00,30,2,24/06/22,0.1,12,182,0,No License,No rating,1,1,1.5
39300260,Rental unit in Brooklyn  · ★4.92 · 1 bedroom · 2 beds · 1 bath,8898944,Irina,Brooklyn,Fort Hamilton,40.61902,-74.03969,Entire home/apt,120.00,30,75,07/08/23,2.38,1,179,22,No License,4.92,1,2,1
21501622,Rental unit in Brooklyn · ★4.82 · 1 bedroom · 1 bed · 1 bath,975030,Helena,Brooklyn,Bedford-Stuyvesant,40.67716,-73.91337,Entire home/apt,150.00,30,114,26/11/23,1.53,1,240,14,No License,4.82,1,1,1
52142843,Condo in Brooklyn · ★4.77 · 2 bedrooms · 2 beds · 1 bath,405428786,Robert,Brooklyn,Flatbush,40.63676,-73.95949,Entire home/apt,175.00,30,25,18/09/23,0.89,1,0,9,No License,4.77,2,2,1
5.48E+17,Home in Bronx · ★4.92 · 2 bedrooms · 2 beds · 1 bath,161604395,Kristopher,Bronx,Allerton,40.86591,-73.85396,Entire home/apt,150.00,30,63,05/10/23,2.78,1,179,28,No License,4.92,2,2,1
9.88E+17,Rental unit in Brooklyn · ★5.0 · Studio · 1 bed · 1 bath,537469023,Hugo,Brooklyn,Sunset Park,40.66471,-73.99226,Entire home/apt,195.00,3,9,01/01/24,3.18,4,252,9,Exempt,5,Studio,1,1
2659448,Rental unit in Brooklyn · ★4.51 · 1 bedroom · 2 beds · 1 bath,13611255,Lamee,Brooklyn,Bedford-Stuyvesant,40.68774,-73.93654,Entire home/apt,105.00,30,61,01/06/19,0.57,3,365,0,No License,4.51,1,2,1
50557109,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,26377263,Dr.Julien,Brooklyn,Sunset Park,40.6639,-73.99186,Private room,65.00,30,7,28/10/23,0.24,56,288,5,No License,5,1,1,1
4667046,Home in Queens · ★4.86 · 3 bedrooms · 4 beds · 1 bath,24146326,Julien,Queens,Astoria,40.76583,-73.93014,Entire home/apt,275.00,30,159,30/09/23,1.5,8,365,23,No License,4.86,3,4,1
5.65E+17,Rental unit in Brooklyn · 3 bedrooms · 3 beds · 1 bath,406175571,Alex,Brooklyn,Kensington,40.63578,-73.97307,Entire home/apt,102.00,30,1,18/03/22,0.05,9,299,0,No License,No rating,3,3,1
10279086,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,52862385,Mahogany Private Studio Apartment,Brooklyn,Crown Heights,40.66539,-73.93179,Entire home/apt,103.00,30,147,17/10/23,1.57,2,153,4,No License,4.94,1,2,1.5
7.49E+17,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,161957507,Tatan,Queens,Astoria,40.7565,-73.91592,Private room,67.00,30,2,08/08/23,0.14,1,365,1,No License,No rating,1,1,1
53849102,Rental unit in Brooklyn · ★4.96 · 2 bedrooms · 2 beds · 1 shared bath,378618797,Babatunde,Brooklyn,Cypress Hills,40.67667,-73.89161,Shared room,100.00,30,26,09/04/23,1.06,1,365,3,No License,4.96,2,2,1
53863561,Home in Brooklyn · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,435050037,Abdo,Brooklyn,Flatbush,40.65372,-73.96231,Private room,400.00,30,15,04/12/22,0.61,15,358,0,No License,4.73,1,2,1
53937868,Rental unit in Brooklyn · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,34343792,Taeko,Brooklyn,Brownsville,40.65954,-73.91542,Entire home/apt,150.00,30,9,04/09/23,0.45,1,365,6,No License,5,3,3,1.5
51157976,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,412948033,Emmie,Queens,Astoria,40.75583,-73.92489,Private room,66.00,30,5,11/10/23,0.26,1,89,2,No License,5,1,1,1
53773839,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,36093196,Dimitrije,Queens,Astoria,40.7628,-73.91539,Private room,94.00,30,1,04/01/23,0.08,2,365,0,No License,No rating,1,1,1
34718342,Townhouse in Brooklyn · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,49164956,Abena,Brooklyn,Bedford-Stuyvesant,40.67732,-73.9143,Private room,55.00,31,17,29/06/23,0.32,6,279,2,No License,4.82,1,1,1
54226057,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,376871232,Mike,Manhattan,Harlem,40.82597,-73.95024,Private room,65.00,30,3,30/04/23,0.19,3,363,1,No License,4.67,1,1,1
40160578,Rental unit in Queens · ★4.86 · 2 bedrooms · 2 beds · 1 bath,15912749,Eugene,Queens,Maspeth,40.73047,-73.89474,Entire home/apt,195.00,30,88,07/11/23,1.77,1,360,34,No License,4.86,2,2,1
53967351,Home in Brooklyn · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,33612342,Sayra,Brooklyn,Sunset Park,40.65943,-73.99019,Private room,108.00,30,20,27/08/23,0.82,4,256,8,No License,4.25,1,1,1
22480209,Rental unit in Brooklyn · ★5.0 · 3 bedrooms · 3 beds · 1 shared bath,27741331,Lyn,Brooklyn,East Flatbush,40.66247,-73.92647,Private room,43.00,31,3,24/10/22,0.07,6,364,0,No License,5,3,3,1
26559313,Rental unit in Queens · ★4.89 · 2 bedrooms · 2 beds · 1 bath,155924492,Christina,Queens,Long Island City,40.75465,-73.93702,Entire home/apt,499.00,30,56,03/02/21,0.84,1,173,0,No License,4.89,2,2,1
11343196,Rental unit in Brooklyn · ★4.72 · 1 bedroom · 1 bed · 1 private bath,5368671,Kevin,Brooklyn,Cobble Hill,40.68998,-73.99372,Private room,71.00,30,74,12/10/23,0.78,1,84,12,No License,4.72,1,1,1
4271877,Rental unit in Brooklyn · ★4.51 · 1 bedroom · 2 beds · 1 private bath,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,40.6871,-73.92263,Private room,62.00,30,176,02/10/23,1.76,3,90,26,No License,4.51,1,2,1
16271447,Rental unit in Brooklyn · ★4.65 · Studio · 1 bed · 1 bath,16437254,Benjamin,Brooklyn,Boerum Hill,40.68826,-73.98558,Entire home/apt,128.00,30,20,07/12/23,0.23,17,322,3,No License,4.65,Studio,1,1
8.50E+17,Townhouse in Brooklyn · ★4.77 · 1 bedroom · 1 bed · 1 bath,192353876,Tonya,Brooklyn,Bedford-Stuyvesant,40.68359293,-73.93804191,Entire home/apt,150.00,3,26,26/12/23,3,2,211,26,OSE-STRREG-0000707,4.77,1,1,1
25193004,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 bath,6387541,Julia,Brooklyn,Flatbush,40.65058,-73.96199,Entire home/apt,133.00,30,21,30/09/23,0.31,2,64,1,No License,4.86,1,1,1
5.83E+17,Rental unit in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,423200663,Daren,Brooklyn,Bushwick,40.70273,-73.91462,Private room,59.00,30,20,06/12/23,0.92,3,219,15,No License,4.85,1,1,1.5
6.06E+17,Rental unit in Queens · ★4.53 · 1 bedroom · 1 bed · 1 bath,454437633,Ouafi,Queens,Long Island City,40.76016,-73.92952,Entire home/apt,135.00,30,43,06/11/23,2.07,1,162,22,No License,4.53,1,1,1
17607132,Home in Brooklyn · ★4.27 · 1 bedroom · 1 bed · 2 shared baths,119155499,Julio,Brooklyn,Bushwick,40.69358,-73.92239,Private room,49.00,30,15,06/01/23,0.18,4,365,1,No License,4.27,1,1,2
32474951,Home in New York · ★4.70 · 2 bedrooms · 2 beds · 1.5 shared baths,1910100,Gregory,Manhattan,Harlem,40.81549,-73.94725,Shared room,250.00,30,27,21/10/23,0.56,1,89,15,No License,4.7,2,2,1.5
6.43E+17,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1 private bath,92714156,Aloe,Brooklyn,Bedford-Stuyvesant,40.68626,-73.94465,Private room,83.00,30,27,02/11/23,1.49,3,26,11,No License,4.89,1,1,1
2015168,Home in Brooklyn · ★4.88 · 2 bedrooms · 2 beds · 1 bath,10365281,Jennifer,Brooklyn,Bedford-Stuyvesant,40.68644,-73.95618,Entire home/apt,160.00,30,280,21/11/23,2.36,1,335,3,No License,4.88,2,2,1
50490369,Rental unit in Brooklyn · ★4.92 · 2 bedrooms · 2 beds · 1 bath,54743396,Gretchen,Brooklyn,Bedford-Stuyvesant,40.68807,-73.94144,Entire home/apt,189.00,30,38,27/10/23,1.31,1,94,13,No License,4.92,2,2,1
53904084,Rental unit in Brooklyn · ★4.61 · 3 bedrooms · 3 beds · 1.5 baths,423062857,Craig,Brooklyn,Bedford-Stuyvesant,40.67889,-73.91609,Entire home/apt,150.00,30,33,26/07/23,1.33,4,87,9,No License,4.61,3,3,1.5
9.33E+17,Home in New York · ★4.75 · 1 bedroom · 1 bed · 1 private bath,524962782,Scarlet,Manhattan,East Harlem,40.8011093,-73.9448798,Private room,150.00,3,4,18/12/23,1.45,2,247,4,OSE-STRREG-0000456,4.75,1,1,1
8.54E+17,Rental unit in New York · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,504353612,Nieves,Manhattan,Upper West Side,40.80049,-73.96389,Private room,70.00,30,16,16/10/23,1.85,4,328,16,No License,4.5,1,1,2
6.12E+17,Rental unit in Brooklyn · ★4.75 · 3 bedrooms · 6 beds · 2.5 baths,455683614,Ǧani,Brooklyn,Bedford-Stuyvesant,40.67933,-73.94236,Entire home/apt,450.00,30,57,05/11/23,2.75,8,365,27,No License,4.75,3,6,2.5
773993,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,4083654,Santina,Manhattan,Upper East Side,40.77152,-73.95215,Private room,85.00,30,154,22/12/19,1.27,4,362,0,No License,4.79,1,1,1
14316284,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 1 bath,1483451,Dorit,Manhattan,Greenwich Village,40.72939,-74.00203,Entire home/apt,168.00,30,70,22/07/23,0.79,2,305,2,No License,4.97,1,1,1
